product_ty_attr_112|Trendyol ?????zellik 112|enum||2026-03-04 14:52:19
product_ty_attr_1120|Trendyol ?????zellik 1120|enum||2026-03-04 14:52:19
product_ty_attr_1121|Servis|enum||2026-02-24 03:52:56
product_ty_attr_1123|Ak????m Koruma|enum||2026-03-04 14:52:19
product_ty_attr_1124|Trendyol ?????zellik 1124|enum||2026-03-04 14:52:19
product_ty_attr_1125|Silinebilirlik|enum||2026-02-24 03:52:56
product_ty_attr_1126|Trendyol ?????zellik 1126|enum||2026-03-04 14:52:19
product_ty_attr_1127|Trendyol ?????zellik 1127|enum||2026-03-04 14:52:19
product_ty_attr_1128|Parlakl????k|enum||2026-03-04 14:52:19
product_ty_attr_1129|Trendyol ?????zellik 1129|enum||2026-03-04 14:52:19
product_ty_attr_113|Davlumbaz ????ekli|enum||2026-03-04 14:52:19
product_ty_attr_1130|Trendyol ?????zellik 1130|enum||2026-03-04 14:52:19
product_ty_attr_1132|Trendyol ?????zellik 1132|enum||2026-03-04 14:52:19
product_ty_attr_1136|Trendyol ?????zellik 1136|enum||2026-03-04 14:52:19
product_ty_attr_1137|Trendyol ?????zellik 1137|enum||2026-03-04 14:52:19
product_ty_attr_1138|Trendyol ?????zellik 1138|enum||2026-03-04 14:52:19
product_ty_attr_1139|Kat Say????s????|enum||2026-03-04 14:52:19
product_ty_attr_1140|Rulo Say????s????|enum||2026-03-04 14:52:19
product_ty_attr_1141|Voltaj|enum||2026-02-24 03:52:56
product_ty_attr_1142|Frekans|enum||2026-02-24 03:52:56
product_ty_attr_1143|Priz Tipi|enum||2026-02-24 03:52:56
product_ty_attr_1144|Trendyol ?????zellik 1144|enum||2026-03-04 14:52:19
product_ty_attr_1145|Kuma???? Cinsi/Rengi|enum||2026-03-04 14:52:19
product_ty_attr_1146|Suya Dayan????kl????l????k|enum||2026-03-04 14:52:19
product_ty_attr_1147|Trendyol ?????zellik 1147|enum||2026-03-04 14:52:19
product_ty_attr_115|Derinlik|enum||2026-02-24 03:52:56
product_ty_attr_1150|Ekran Kart???? G????c????|enum||2026-03-04 14:52:19
product_ty_attr_1151|Delikler Aras???? Mesafe|enum||2026-03-04 14:52:19
product_ty_attr_1152|Yapay Zeka|enum||2026-02-24 03:52:56
product_ty_attr_1153|Trendyol ?????zellik 1153|enum||2026-03-04 14:52:19
product_ty_attr_1154|Trendyol ?????zellik 1154|enum||2026-03-04 14:52:19
product_ty_attr_1155|Dil|enum||2026-02-24 03:52:56
product_ty_attr_1156|Trendyol ?????zellik 1156|enum||2026-03-04 14:52:19
product_ty_attr_1157|Ayarlanabilir Ba???? Deste????i|enum||2026-03-04 14:52:19
product_ty_attr_1158|Ara Kat|enum||2026-02-24 03:52:56
product_ty_attr_1159|Ayak ?????rt????s????|enum||2026-03-04 14:52:19
product_ty_attr_116|D???????? Materyal|enum||2026-03-04 14:52:19
product_ty_attr_1160|Alt A????ma ????nitesi|enum||2026-03-04 14:52:19
product_ty_attr_1161|360 Derece D????nebilme|enum||2026-03-04 14:52:19
product_ty_attr_1162|5 Noktal???? Emniyet Kemeri Sistemi|enum||2026-03-04 14:52:19
product_ty_attr_1163|?????ift Y????nl???? Kullan????m|enum||2026-03-04 14:52:19
product_ty_attr_1165|?????n Bar|enum||2026-03-04 14:52:19
product_ty_attr_1166|S????rt Ayar????|enum||2026-03-04 14:52:19
product_ty_attr_1167|Tek Elle Kapama|enum||2026-02-24 03:52:56
product_ty_attr_1168|Tutma Sap????|enum||2026-03-04 14:52:19
product_ty_attr_1169|Ya????murluk|enum||2026-03-04 14:52:19
product_ty_attr_117|Dokuma Tipi|enum||2026-02-24 03:52:56
product_ty_attr_1173|Sineklik|enum||2026-02-24 03:52:56
product_ty_attr_1174|Trendyol ?????zellik 1174|enum||2026-03-04 14:52:19
product_ty_attr_1175|Isofix ?????zelli????i|enum||2026-03-04 14:52:19
product_ty_attr_1177|Trendyol ?????zellik 1177|enum||2026-03-04 14:52:19
product_ty_attr_1178|Tekerlek|enum||2026-02-24 03:52:56
product_ty_attr_1179|Maksimum Ta????????ma Kapasitesi|enum||2026-03-04 14:52:19
product_ty_attr_118|Dolgu Materyali|enum||2026-02-24 03:52:56
product_ty_attr_1180|Trendyol ?????zellik 1180|enum||2026-03-04 14:52:19
product_ty_attr_1181|Trendyol ?????zellik 1181|enum||2026-03-04 14:52:19
product_ty_attr_1186|Kutu Durumu|enum||2026-02-24 03:52:56
product_ty_attr_1187|Type-C|enum||2026-02-24 03:52:56
product_ty_attr_119|Dondurucu ?????zelli????i|enum||2026-03-04 14:52:19
product_ty_attr_1190|Burun Tipi|enum||2026-02-24 03:52:56
product_ty_attr_1191|Oturak Derinli????i|enum||2026-03-04 14:52:19
product_ty_attr_1192|Men????ei|enum||2026-03-04 14:52:19
product_ty_attr_1195|Kalemle Not Alma|enum||2026-02-24 03:52:56
product_ty_attr_1196|Grafik ????????lemcisi|enum||2026-03-04 14:52:19
product_ty_attr_1197|?????ip Seti|enum||2026-03-04 14:52:19
product_ty_attr_1199|Batarya T????r????|enum||2026-03-04 14:52:19
product_ty_attr_12|Kol Tipi|enum||2026-02-24 03:52:56
product_ty_attr_120|Dondurucu Yeri|enum||2026-02-24 03:52:56
product_ty_attr_1201|Trendyol ?????zellik 1201|enum||2026-03-04 14:52:19
product_ty_attr_1203|Batarya Boyutu|enum||2026-02-24 03:52:56
product_ty_attr_1205|????r????n G????venli????i Bilgisi|enum||2026-03-04 14:52:19
product_ty_attr_1206|Bak????m Talimatlar???? (G????da Temas)|enum||2026-03-04 14:52:19
product_ty_attr_1208|Trendyol ?????zellik 1208|enum||2026-03-04 14:52:19
product_ty_attr_121|Dosya Tipi|enum||2026-02-24 03:52:56
product_ty_attr_1214|Enerji ve Besin De????erleri|enum||2026-03-04 14:52:19
product_ty_attr_1217|Filtre T????r????|enum||2026-03-04 14:52:19
product_ty_attr_1218|????nverter|enum||2026-03-04 14:52:19
product_ty_attr_1223|Filtre Se????ene????i|enum||2026-03-04 14:52:19
product_ty_attr_1225|Turbo Ba????l????k|enum||2026-03-04 14:52:19
product_ty_attr_1226|Yar????m Y????k|enum||2026-03-04 14:52:19
product_ty_attr_1227|S????cak So????uk Kullan????m????|enum||2026-03-04 14:52:19
product_ty_attr_1228|?????ift ????nite|enum||2026-03-04 14:52:19
product_ty_attr_1229|Dara Almak|enum||2026-02-24 03:52:56
product_ty_attr_123|Ebat|enum||2026-02-24 03:52:56
product_ty_attr_1230|Hareket Se????ene????i|enum||2026-03-04 14:52:19
product_ty_attr_1231|Trendyol ?????zellik 1231|enum||2026-03-04 14:52:19
product_ty_attr_1232|Kir Alg????lama|enum||2026-03-04 14:52:19
product_ty_attr_1234|Trendyol ?????zellik 1234|enum||2026-03-04 14:52:19
product_ty_attr_1236|Buharl????|enum||2026-03-04 14:52:19
product_ty_attr_1237|Bask????l????|enum||2026-03-04 14:52:19
product_ty_attr_1238|Maksimum A????????rl????k|enum||2026-03-04 14:52:19
product_ty_attr_124|Ek ?????zellik|enum||2026-03-04 14:52:19
product_ty_attr_1240|?????????p ????stasyonu|enum||2026-03-04 14:52:19
product_ty_attr_1243|Kart De????eri|enum||2026-03-04 14:52:19
product_ty_attr_1246|Is????tma Tekni????i|enum||2026-03-04 14:52:19
product_ty_attr_1247|Kol Say????s????|enum||2026-03-04 14:52:19
product_ty_attr_125|Ek ?????zellikler|enum||2026-03-04 14:52:19
product_ty_attr_126|Trendyol ?????zellik 126|enum||2026-03-04 14:52:19
product_ty_attr_1262|Paket Derinlik|enum||2026-02-24 03:52:56
product_ty_attr_1263|Paket Geni????lik|enum||2026-03-04 14:52:19
product_ty_attr_1264|Paket Y????kseklik|enum||2026-03-04 14:52:19
product_ty_attr_127|Ekmek Dilim Kapasitesi|enum||2026-02-24 03:52:56
product_ty_attr_1270|Switch Rengi|enum||2026-02-24 03:52:56
product_ty_attr_128|Ekran Boyutu (in????)|enum||2026-03-04 14:52:19
product_ty_attr_1281|Refill|enum||2026-02-24 03:52:56
product_ty_attr_1283|Overclock|enum||2026-02-24 03:52:56
product_ty_attr_1284|Kulakl????k Modeli|enum||2026-03-04 14:52:19
product_ty_attr_1288|Trendyol ?????zellik 1288|enum||2026-03-04 14:52:19
product_ty_attr_1289|Trendyol ?????zellik 1289|enum||2026-03-04 14:52:19
product_ty_attr_1290|Trendyol ?????zellik 1290|enum||2026-03-04 14:52:19
product_ty_attr_1291|Trendyol ?????zellik 1291|enum||2026-03-04 14:52:19
product_ty_attr_1292|Trendyol ?????zellik 1292|enum||2026-03-04 14:52:19
product_ty_attr_1293|Trendyol ?????zellik 1293|enum||2026-03-04 14:52:19
product_ty_attr_1308|Trendyol ?????zellik 1308|enum||2026-03-04 14:52:19
product_ty_attr_131|Ekran Kart???? Haf????zas????|enum||2026-03-04 14:52:19
product_ty_attr_1311|Kadran Renk|enum||2026-02-24 03:52:56
product_ty_attr_1312|Emzik U???? Materyali|enum||2026-03-04 14:52:19
product_ty_attr_1313|Emzik U???? Tipi|enum||2026-03-04 14:52:19
product_ty_attr_1315|Biberon U???? Materyali|enum||2026-03-04 14:52:19
product_ty_attr_133|G????r????nt????leme Teknolojisi|enum||2026-03-04 14:52:19
product_ty_attr_134|Enerji S????n????f????|enum||2026-03-04 14:52:19
product_ty_attr_135|Enerji S????n????f???? - Is????tma|enum||2026-03-04 14:52:19
product_ty_attr_136|Enerji S????n????f???? - So????utma|enum||2026-03-04 14:52:19
product_ty_attr_137|E????anj????r Say????s????|enum||2026-03-04 14:52:19
product_ty_attr_138|Trendyol ?????zellik 138|enum||2026-03-04 14:52:19
product_ty_attr_139|Trendyol ?????zellik 139|enum||2026-03-04 14:52:19
product_ty_attr_14|Materyal|enum||2026-02-24 03:52:56
product_ty_attr_140|Filtre Say????s????|enum||2026-03-04 14:52:19
product_ty_attr_141|Filtre Tipi|enum||2026-02-24 03:52:56
product_ty_attr_142|Fonksiyon|enum||2026-02-24 03:52:56
product_ty_attr_143|Format|enum||2026-02-24 03:52:56
product_ty_attr_144|Foto????raf ?????????z????n????rl????k|enum||2026-03-04 14:52:19
product_ty_attr_145|Trendyol ?????zellik 145|enum||2026-03-04 14:52:19
product_ty_attr_146|Geni????lik|enum||2026-03-04 14:52:19
product_ty_attr_148|Giri????/?????????k???????? Portlar????|enum||2026-03-04 14:52:19
product_ty_attr_149|G????r????nt???? Kalitesi|enum||2026-03-04 14:52:19
product_ty_attr_15|Mekanizma|enum||2026-02-24 03:52:56
product_ty_attr_151|Trendyol ?????zellik 151|enum||2026-03-04 14:52:19
product_ty_attr_153|Ses Seviyesi|enum||2026-02-24 03:52:56
product_ty_attr_154|Trendyol ?????zellik 154|enum||2026-03-04 14:52:19
product_ty_attr_155|Haf????za Kart???? Tipi|enum||2026-03-04 14:52:19
