arazi-suv-pick-up-bmw|vehicle_damage_status|active|63|select|exact|0
arazi-suv-pick-up-bmw|vehicle_drive_type|active|57|select|exact|0
arazi-suv-pick-up-bmw|vehicle_engine_displacement_bucket|active|53|select|exact|0
arazi-suv-pick-up-bmw|vehicle_engine_power_bucket|active|52|select|exact|0
arazi-suv-pick-up-bmw|vehicle_equipment|active|61|select|exact|0
arazi-suv-pick-up-bmw|vehicle_fuel_type|active|40|select|exact|0
arazi-suv-pick-up-bmw|vehicle_heavy_damage_record_status|active|64|select|exact|0
arazi-suv-pick-up-bmw|vehicle_km_bucket|active|32|select|exact|0
arazi-suv-pick-up-bmw|vehicle_listing_age|active|66|select|exact|0
arazi-suv-pick-up-bmw|vehicle_model|active|20|select|exact|0
arazi-suv-pick-up-bmw|vehicle_seller_type|active|59|select|exact|0
arazi-suv-pick-up-bmw|vehicle_special_listing|active|67|select|exact|0
arazi-suv-pick-up-bmw|vehicle_swap_status|active|65|select|exact|0
arazi-suv-pick-up-bmw|vehicle_transmission|active|50|select|exact|0
arazi-suv-pick-up-bmw|vehicle_year|active|30|number|range|0
arazi-suv-pick-up-byd|city|active|5|select|exact|0
arazi-suv-pick-up-byd|vehicle_body_type|active|55|select|exact|0
arazi-suv-pick-up-byd|vehicle_color|active|56|select|exact|0
arazi-suv-pick-up-byd|vehicle_condition|active|58|select|exact|0
arazi-suv-pick-up-byd|vehicle_damage_status|active|63|select|exact|0
arazi-suv-pick-up-byd|vehicle_drive_type|active|57|select|exact|0
arazi-suv-pick-up-byd|vehicle_engine_displacement_bucket|active|53|select|exact|0
arazi-suv-pick-up-byd|vehicle_engine_power_bucket|active|52|select|exact|0
arazi-suv-pick-up-byd|vehicle_equipment|active|61|select|exact|0
arazi-suv-pick-up-byd|vehicle_fuel_type|active|40|select|exact|0
arazi-suv-pick-up-byd|vehicle_heavy_damage_record_status|active|64|select|exact|0
arazi-suv-pick-up-byd|vehicle_km_bucket|active|32|select|exact|0
arazi-suv-pick-up-byd|vehicle_listing_age|active|66|select|exact|0
arazi-suv-pick-up-byd|vehicle_model|active|20|select|exact|0
arazi-suv-pick-up-byd|vehicle_seller_type|active|59|select|exact|0
arazi-suv-pick-up-byd|vehicle_special_listing|active|67|select|exact|0
arazi-suv-pick-up-byd|vehicle_swap_status|active|65|select|exact|0
arazi-suv-pick-up-byd|vehicle_transmission|active|50|select|exact|0
arazi-suv-pick-up-byd|vehicle_year|active|30|number|range|0
arazi-suv-pick-up-cadillac|city|active|5|select|exact|0
arazi-suv-pick-up-cadillac|vehicle_body_type|active|55|select|exact|0
arazi-suv-pick-up-cadillac|vehicle_color|active|56|select|exact|0
arazi-suv-pick-up-cadillac|vehicle_condition|active|58|select|exact|0
arazi-suv-pick-up-cadillac|vehicle_damage_status|active|63|select|exact|0
arazi-suv-pick-up-cadillac|vehicle_drive_type|active|57|select|exact|0
arazi-suv-pick-up-cadillac|vehicle_engine_displacement_bucket|active|53|select|exact|0
arazi-suv-pick-up-cadillac|vehicle_engine_power_bucket|active|52|select|exact|0
arazi-suv-pick-up-cadillac|vehicle_equipment|active|61|select|exact|0
arazi-suv-pick-up-cadillac|vehicle_fuel_type|active|40|select|exact|0
arazi-suv-pick-up-cadillac|vehicle_heavy_damage_record_status|active|64|select|exact|0
arazi-suv-pick-up-cadillac|vehicle_km_bucket|active|32|select|exact|0
arazi-suv-pick-up-cadillac|vehicle_listing_age|active|66|select|exact|0
arazi-suv-pick-up-cadillac|vehicle_model|active|20|select|exact|0
arazi-suv-pick-up-cadillac|vehicle_seller_type|active|59|select|exact|0
arazi-suv-pick-up-cadillac|vehicle_special_listing|active|67|select|exact|0
arazi-suv-pick-up-cadillac|vehicle_swap_status|active|65|select|exact|0
arazi-suv-pick-up-cadillac|vehicle_transmission|active|50|select|exact|0
arazi-suv-pick-up-cadillac|vehicle_year|active|30|number|range|0
arazi-suv-pick-up-chery|city|active|5|select|exact|0
arazi-suv-pick-up-chery|vehicle_body_type|active|55|select|exact|0
arazi-suv-pick-up-chery|vehicle_color|active|56|select|exact|0
arazi-suv-pick-up-chery|vehicle_condition|active|58|select|exact|0
arazi-suv-pick-up-chery|vehicle_damage_status|active|63|select|exact|0
arazi-suv-pick-up-chery|vehicle_drive_type|active|57|select|exact|0
arazi-suv-pick-up-chery|vehicle_engine_displacement_bucket|active|53|select|exact|0
arazi-suv-pick-up-chery|vehicle_engine_power_bucket|active|52|select|exact|0
arazi-suv-pick-up-chery|vehicle_equipment|active|61|select|exact|0
arazi-suv-pick-up-chery|vehicle_fuel_type|active|40|select|exact|0
arazi-suv-pick-up-chery|vehicle_heavy_damage_record_status|active|64|select|exact|0
arazi-suv-pick-up-chery|vehicle_km_bucket|active|32|select|exact|0
arazi-suv-pick-up-chery|vehicle_listing_age|active|66|select|exact|0
arazi-suv-pick-up-chery|vehicle_model|active|20|select|exact|0
arazi-suv-pick-up-chery|vehicle_seller_type|active|59|select|exact|0
arazi-suv-pick-up-chery|vehicle_special_listing|active|67|select|exact|0
arazi-suv-pick-up-chery|vehicle_swap_status|active|65|select|exact|0
arazi-suv-pick-up-chery|vehicle_transmission|active|50|select|exact|0
arazi-suv-pick-up-chery|vehicle_year|active|30|number|range|0
arazi-suv-pick-up-chevrolet|city|active|5|select|exact|0
arazi-suv-pick-up-chevrolet|vehicle_body_type|active|55|select|exact|0
arazi-suv-pick-up-chevrolet|vehicle_color|active|56|select|exact|0
arazi-suv-pick-up-chevrolet|vehicle_condition|active|58|select|exact|0
arazi-suv-pick-up-chevrolet|vehicle_damage_status|active|63|select|exact|0
arazi-suv-pick-up-chevrolet|vehicle_drive_type|active|57|select|exact|0
arazi-suv-pick-up-chevrolet|vehicle_engine_displacement_bucket|active|53|select|exact|0
